212311,9,1,1,2,85,2,20,0,2
224185,5,53,31,1,41,2,782,2,1
152616,5,6,7,1,64,2,9568,1,1
18549,13,10,5,2,11,2,1,0,1
220568,16,0,4,2,19,3,10160,3,2
130556,8,0,1,2,41,1,86,59,1
173739,4,4,5,1,38,2,1273,1,1
43356,4,714,404,1,19,2,67,115,1
56311,3,1,1,1,1,1,24,0,1
222250,9,6,3,2,19,2,87,0,2
72909,5,8,8,1,20,2,168,1,1
109375,2,21,14,1,147,2,278,10,1
193579,2,23,24,1,147,2,721,159,1
113166,2,23,14,1,147,2,1960,1,1
48700,2,246,151,1,35,2,1070,35,1
145559,2,5,5,1,20,2,168,0,1
110189,4,4,5,1,20,2,559,3,1
264913,3,0,1,1,1,1,589,0,1
103782,2,5,5,1,85,2,582,1,1
222075,9,0,2,2,19,2,10166,0,2
213216,9,1,1,2,85,2,22,0,2
45094,4,4,5,1,9,2,2921,2,1
76423,4,5,5,1,41,2,2605,0,1
90523,4,0,6,1,147,2,349,60,1
21806,4,5,5,1,63,2,1245,1,1
9838,7,16,8,2,20,2,1,0,1
65484,3,6,6,1,1,1,24,0,1
26400,2,6,6,1,9,2,582,2,1
92971,3,1,1,1,1,1,24,0,1
44431,3,1,1,1,1,1,24,1,1
249753,8,0,1,2,147,1,148,0,1
97360,3,1,1,1,1,1,24,0,1
176367,4,2,1,2,3,2,1,0,1
204702,9,3,3,2,85,2,32,0,2
216220,9,2,2,2,85,2,22,0,2
102895,2,5,5,1,20,2,168,1,1
71161,2,3,4,1,64,2,306,1,1
50085,4,136,99,1,64,2,303,36,1
115334,2,5,5,1,20,2,168,0,1
129862,21,2,1,2,16,2,1,0,1
143319,4,5,5,1,64,2,9568,0,1
123586,8,0,1,2,9,1,23,0,1
267157,4,5,6,4,10326,2,1,6,2
218231,9,2,2,2,85,2,3,0,2
226327,4,29,23,1,32,2,2921,3,1
111777,4,6,7,1,63,2,2137,18,1
174536,4,100,54,1,41,2,8313,6,1
44486,5,8,8,1,63,2,1953,15,1
207679,13,1,1,2,85,2,22,0,2
262781,4,12,10,1,5,2,3073,6,1
224853,10,3,3,2,85,2,19,46,2
208571,9,1,1,2,85,2,20,0,2
252571,3,3,3,1,1,1,24,0,1
177614,3,1,1,1,1,1,24,0,1
66020,2,5,5,1,20,2,168,0,1
114109,3,1,1,2,745,1,1,0,1
5196,8,0,1,2,34,1,23,0,1
19586,10,10,11,2,22,2,20,0,1
269385,4,5,6,1,3,2,9917,1,1
233224,3,1,1,1,1,1,24,0,1
218985,2,86,30,2,22,2,1,6,2
79732,4,16,10,2,85,2,1,8,1
74325,4,206,133,1,64,2,1454,45,1
37067,4,17,13,1,58,2,571,4,1
44733,2,4,5,1,38,2,8961,2,1
5150,2,9,9,1,18,2,1255,27,1
79037,2,9,9,1,32,2,504,45,1
14041,2,103,76,1,147,2,2640,132,1
168515,5,127,69,1,19,2,187,3,1
7713,4,21,14,1,41,2,782,1,1
63167,2,8,7,1,9,2,582,0,1
6110,8,0,1,2,22,1,3,0,1
41606,4,5,5,1,63,2,1245,2,1
211293,9,1,1,2,85,2,64,0,2
133043,3,1,1,1,1,1,24,0,1
39385,2,6,6,1,19,2,2631,1,1
61500,4,5,5,1,17,2,8663,2,1
26273,2,12,9,1,34,2,512,7,1
106797,8,0,1,2,34,1,23,0,1
97785,4,0,6,1,22,2,205,43,1
2969,2,20,17,1,64,2,168,1,1
193166,8,0,3,2,41,1,86,2,1
49620,4,71,53,1,19,2,854,5,1
63576,2,82,64,1,63,2,15,18,1
81834,2,8,13,1,64,2,1788,14,1
206267,2,5,6,1,38,2,8961,1,2
115431,2,5,5,1,20,2,168,2,1
207802,8,1,2,2,85,2,3,0,2
62340,3,1,1,1,1,1,24,0,1
3508,2,20,13,1,64,2,168,1,1
173013,5,5,5,1,121,2,979,1,1
269034,4,4,5,1,58,2,2043,0,1
261644,3,1,1,1,1,1,24,0,1
211855,9,1,1,2,85,2,19,0,2
204935,9,2,2,2,85,2,16,0,2
208458,9,1,1,2,85,2,64,0,2
38457,3,1,1,1,1,1,24,1,1
164884,2,22,23,1,3,2,102,142,1
218265,9,1,1,2,85,2,64,0,2
31146,2,11,11,1,32,2,112,37,1
113940,2,15,13,1,63,2,2128,11,1
83923,4,52,48,1,20,2,9683,62,1
132638,2,7,7,1,58,2,582,1,1
36227,3,1,1,1,1,1,24,0,1
272643,3,1,1,1,1,1,24,0,1
214894,9,1,1,2,85,2,3,0,2
6327,4,27,19,1,20,2,8092,101,1
23110,3,8,6,2,9,1,1,17,1
223169,15,1,1,2,19,2,745,0,2
6679,11,5,7,1,1,2,254,0,1
114379,4,5,5,1,64,2,9568,3,1
214043,15,1,1,2,85,2,20,0,2
87815,4,5,5,1,64,2,9568,0,1
106721,2,39,34,1,64,2,514,73,1
50894,4,22,18,1,63,2,1245,2,1
186973,4,6,6,1,58,2,582,1,1
275334,3,1,1,1,1,1,24,0,1
224782,2,4,5,1,38,2,8961,1,1
115203,11,30,16,2,35,2,1,57,1
22831,8,0,1,2,16,1,32,0,1
220168,3,1,1,1,1,1,24,0,1
227491,10,10,17,2,18,2,38,2,1
204881,9,3,3,2,85,2,16,0,2
213009,9,2,2,2,85,2,19,0,2
209913,9,1,1,2,85,2,22,0,2
227309,4,28,11,2,19,2,87,0,2
38109,4,27,17,1,19,2,1897,0,1
209779,9,1,1,2,85,2,64,0,2
118599,2,5,7,1,63,2,15,4,1
208572,9,2,2,2,85,2,9,0,2
90151,4,5,5,1,85,2,582,2,1
213820,9,1,1,2,85,2,34,0,2
22853,3,2,1,2,147,1,1,1,1
33877,4,2,2,1,19,2,2144,1,1
123440,4,2,2,1,19,2,8346,1,1
221138,9,10,5,2,19,2,1,0,2
17504,4,74,58,1,22,2,8266,7,1
3024,2,5,5,1,64,2,168,0,1
102443,4,4,5,1,64,2,9123,0,1
12060,2,12,9,1,16,2,782,0,1
210516,27,1,1,2,85,2,20,0,2
204713,9,2,2,2,85,2,147,0,2
3632,21,2,1,2,147,2,1,0,1
207790,10,1,2,2,85,2,9,0,2
86841,4,4,5,1,147,2,8140,1,1
212556,9,1,1,2,85,2,22,0,2
100796,2,6,6,1,18,2,9102,1,1
108191,4,1,2,1,64,2,190,0,1
221088,42,1,1,2,19,2,745,0,2
259534,2,46,19,2,3,2,1,5,1
267355,4,5,6,4,10326,2,1,9,2
4737,21,2,1,2,63,2,1,0,1
4262,4,2,3,1,3,2,921,0,1
87881,4,15,20,1,5,2,8491,65,1
6699,3,1,1,1,1,1,24,0,1
129239,4,5,5,1,64,2,57,0,1
274823,2,13,11,1,32,2,164,1,1
19331,8,0,2,2,5,1,52,107,1
79368,4,0,6,1,18,2,1254,62,1
7110,8,0,1,2,38,1,52,0,1
95910,2,5,5,1,20,2,168,0,1
15268,2,52,46,1,147,2,514,121,1
13414,2,10,9,1,147,2,588,0,1
269986,3,1,1,1,1,1,24,0,1
64848,3,3,3,1,1,1,24,0,1
117253,4,1,2,1,41,2,8678,0,1
100608,2,5,5,1,64,2,168,1,1
208231,9,1,1,2,85,2,64,0,2
4757,4,5,5,4,46,2,1,0,1
209433,15,1,1,2,85,2,3,0,2
110010,4,156,103,1,85,2,9310,34,1
107291,4,1,2,1,147,2,9039,75,1
72505,21,2,1,2,35,2,1,0,1
54584,3,1,1,1,1,1,24,0,1
71518,4,60,41,1,85,2,228,119,1
92720,7,2,1,2,18,2,1,0,1
214534,9,2,2,2,85,2,22,0,2
87338,5,6,7,1,64,2,9568,1,1
86552,4,14,11,1,11,2,2224,8,1
223383,9,2,1,2,19,2,87,0,2
7064,21,2,1,2,35,2,1,0,1
137728,4,5,5,1,64,2,9568,0,1
222694,9,6,3,2,19,2,87,0,2
41782,4,5,5,1,63,2,8665,2,1
208213,9,1,1,2,85,2,20,0,2
115225,3,1,1,2,745,1,1,0,1
18346,2,6,6,1,38,2,640,1,1
209608,9,1,1,2,85,2,64,0,2
62898,4,5,5,1,20,2,168,2,1
27014,3,1,1,1,1,1,24,0,1
236820,4,1,2,1,147,2,856,0,1
216292,9,1,1,2,85,2,9,0,2
28635,2,7,7,1,58,2,582,1,1
9120,8,0,1,2,22,1,64,0,1
216570,9,1,1,2,85,2,3,0,2
48179,3,2,2,1,1,1,24,1,1
48119,4,5,5,1,20,2,515,0,1
85035,2,6,8,1,3,2,678,6,1
208662,9,1,1,2,85,2,20,0,2
179647,2,33,25,1,58,2,881,8,1
67996,4,36,22,1,38,2,1348,1,1
