30506,5,3,3,1,22,2,8223,1,1
87378,2,21,17,1,16,2,1122,8,1
109479,4,28,19,1,20,2,1911,1,1
66936,2,70,57,1,32,2,112,4,1
78811,5,0,6,1,22,2,2203,56,1
38851,2,20,13,1,20,2,168,0,1
95604,2,239,123,1,85,2,9715,6,1
81136,3,6,3,2,64,1,1,5,1
55195,2,5,5,1,9,2,582,2,1
80926,3,1,1,1,1,1,24,1,1
259332,4,0,3,1,58,2,574,9,1
41109,4,5,5,1,63,2,1242,2,1
7209,8,0,4,2,32,1,148,2,1
263488,3,4,2,2,32,1,1,1,1
16830,21,2,1,2,35,2,1,0,1
79459,21,2,1,2,35,2,1,0,1
163892,3,2,1,2,58,1,1,0,1
136014,2,5,5,1,20,2,168,1,1
157536,2,7,7,1,16,2,582,1,1
30682,2,5,5,1,20,2,168,1,1
218797,64,1,1,2,85,2,19,0,2
202845,80,1,2,2,85,2,147,0,2
218581,9,1,1,2,85,2,22,0,2
207987,9,1,1,2,85,2,20,0,2
18681,3,1,1,1,1,1,24,0,1
115742,21,28,15,2,16,2,1,0,1
116756,2,5,5,1,20,2,168,1,1
103130,3,1,1,2,745,1,1,0,1
218525,9,1,1,2,85,2,20,0,2
43781,2,6,6,1,41,2,782,1,1
132816,4,75,52,1,20,2,1549,2,1
218105,9,1,1,2,85,2,64,0,2
192192,3,4,2,2,3,1,1,3,1
214523,23,1,1,2,85,2,20,0,2
44031,2,5,5,1,9,2,582,1,1
69301,13,8,4,2,20,2,1,0,1
41389,4,6,6,1,35,2,8470,2,1
46762,4,5,5,1,63,2,8665,1,1
125336,7,16,9,2,32,2,1,0,1
110908,2,5,5,1,64,2,168,1,1
77975,4,5,5,1,20,2,168,1,1
212608,9,1,1,2,85,2,20,0,2
30191,4,146,57,2,19,2,1,27,1
89067,3,1,1,1,1,1,24,0,1
98875,8,0,1,2,22,1,34,0,1
112828,2,174,60,2,32,2,1,6,1
30544,4,28,18,1,63,2,1950,5,1
200101,5,1,2,1,5,2,647,0,1
180478,3,1,1,1,1,1,24,0,1
37804,2,332,221,1,18,2,1849,12,1
3264,7,16,8,2,34,2,1,0,1
19046,4,4,5,1,38,2,1273,1,1
80303,2,5,5,1,64,2,2464,2,1
215740,9,1,1,2,85,2,20,0,2
194829,4,1,2,1,121,2,716,0,1
52096,2,22,15,1,64,2,9520,10,1
131856,2,7,7,1,58,2,582,2,1
210668,9,1,1,2,85,2,20,0,2
245896,4,51,35,1,41,2,8313,5,1
10884,21,2,1,2,63,2,1,0,1
89258,4,10,9,1,18,2,8074,4,1
206208,13,0,2,2,85,2,9539,0,2
186511,3,1,1,1,1,1,24,0,1
191333,13,8,4,2,19,2,1,0,1
237731,2,34,22,1,41,2,666,3,1
51475,4,5,5,1,20,2,288,1,1
87307,3,1,1,1,1,1,24,0,1
77122,2,6,6,1,63,2,582,3,1
214411,33,1,1,2,85,2,22,0,2
19423,4,2,2,1,64,2,8078,0,1
53050,3,1,1,1,1,1,24,1,1
84313,4,75,42,1,20,2,91,1,1
17026,3,1,1,1,1,1,24,0,1
243458,3,4,2,2,5,1,1,79,1
43801,3,1,1,1,1,1,24,0,1
46807,4,20,14,1,34,2,949,4,1
39546,4,4,2,2,38,2,1,0,1
64551,2,5,5,1,20,2,168,0,1
186039,4,25,17,1,5,2,515,1,1
213168,72,1,1,2,85,2,19,0,2
108684,3,2,2,1,1,1,24,0,1
202678,52,1,1,2,85,2,16,0,2
182947,2,5,5,1,11,2,515,0,1
211265,9,1,1,2,85,2,64,0,2
209469,26,1,1,2,85,2,64,0,2
2083,4,24,15,1,18,2,9294,1,1
117146,11,5,7,1,1,2,99,0,1
42175,3,1,1,1,1,1,24,0,1
204707,9,3,3,2,85,2,16,0,2
44328,4,6,6,1,85,2,1935,2,1
112760,3,1,1,1,1,1,24,0,1
209774,9,1,1,2,85,2,22,0,2
120980,2,7,7,1,16,2,2088,14,1
274988,5,14,10,1,5,2,684,1,1
59269,2,13,8,1,19,2,249,19,1
58627,2,6,6,1,32,2,331,21,1
269211,3,1,1,1,1,1,24,0,1
154344,8,0,1,2,58,1,35,0,1
212678,9,2,2,2,85,2,9,0,2
120156,3,8,9,1,1,1,24,0,1
68959,2,168,54,2,17,2,1,8,1
20817,13,8,4,2,11,2,1,0,1
105209,7,16,8,2,19,2,1,0,1
22311,3,1,1,1,1,1,24,0,1
185666,7,2,1,2,32,2,1,0,1
83472,4,72,47,1,20,2,249,175,1
1423,7,16,8,2,19,2,1,0,1
123645,4,111,69,1,63,2,2137,11,1
275074,3,1,1,1,1,1,24,0,1
74864,2,14,13,1,147,2,8204,16,1
243006,3,1,1,1,1,1,24,0,1
34607,4,7,7,1,9,2,582,1,1
174034,3,1,1,1,1,1,24,0,1
159471,5,6,7,1,64,2,9568,0,1
202830,9,3,3,2,85,2,147,0,2
222789,35,2,1,2,19,2,1,0,2
218759,9,1,1,2,85,2,19,0,2
249515,2,6,5,1,58,2,124,0,1
132935,4,76,44,1,20,2,1549,1,1
22155,3,1,1,1,1,1,24,0,1
150547,3,1,1,1,1,1,24,0,1
49861,3,1,1,1,1,1,24,0,1
18757,13,8,4,2,11,2,1,0,1
76984,2,7,7,1,32,2,8826,1,1
113195,2,70,45,1,147,2,289,2,1
260616,4,10,8,1,38,2,10273,1,1
119460,2,5,7,1,64,2,823,1,1
204647,9,3,3,2,85,2,147,0,2
149905,4,5,7,1,38,2,8961,3,1
171537,4,4,5,1,38,2,8961,1,1
113424,8,0,1,2,63,1,86,0,1
112618,3,1,1,2,745,1,1,0,1
222783,51,2,1,2,19,2,87,0,2
223660,9,4,2,2,19,2,1,0,2
130145,4,5,5,4,46,2,1,0,1
38368,2,5,5,1,20,2,168,0,1
29764,2,15,11,1,20,2,9366,3,1
697,2,4,5,1,5,2,2137,5,1
208582,9,1,1,2,85,2,3,0,2
6665,4,4,5,1,32,2,1732,72,1
18454,13,8,4,2,11,2,1,0,1
252004,4,1,2,1,3,2,9917,0,1
36712,4,5,5,1,5,2,582,2,1
106374,3,1,1,2,745,1,1,0,1
47830,4,5,7,1,20,2,8032,7,1
68072,7,16,8,2,19,2,1,0,1
26217,4,1,2,1,41,2,2463,1,1
5398,2,23,24,1,18,2,8100,12,1
224651,5,8,9,1,121,2,2121,0,1
207001,5,0,1,2,85,2,10086,0,2
211903,9,1,1,2,85,2,64,0,2
72609,4,2,4,1,17,2,190,1,1
213197,9,1,1,2,85,2,9,0,2
253947,4,5,5,1,41,2,949,0,1
155254,4,4,5,1,38,2,1273,1,1
192917,3,1,1,1,1,1,24,1,1
57360,3,1,1,1,1,1,24,0,1
87598,2,5,5,1,9,2,582,1,1
119202,2,1,2,1,18,2,114,100,1
44888,3,2,2,1,1,1,24,1,1
87712,4,5,5,1,64,2,9568,1,1
39097,2,5,5,1,20,2,168,0,1
44370,2,6,6,1,41,2,2605,9,1
227912,4,182,102,1,58,2,118,3,1
272219,8,0,1,2,17,1,148,61,1
117966,4,4,5,1,38,2,8961,1,1
59436,3,1,1,1,1,1,24,0,1
216891,9,1,1,2,85,2,64,0,2
269182,4,5,5,1,32,2,26,0,1
218219,9,2,2,2,85,2,19,0,2
213980,9,1,1,2,85,2,9,0,2
218693,9,2,2,2,85,2,34,0,2
226730,8,0,1,2,32,1,148,0,1
110454,3,1,1,1,1,1,24,0,1
56748,4,4,5,1,20,2,559,3,1
3465,2,20,13,1,64,2,168,1,1
243669,3,1,1,1,1,1,24,0,1
31943,4,11,11,1,85,2,1245,6,1
112395,2,5,5,1,20,2,515,0,1
204983,9,3,3,2,85,2,16,0,2
66875,2,5,7,1,85,2,227,100,1
64502,21,2,1,2,63,2,1,0,1
23513,4,5,5,1,63,2,1242,2,1
9535,3,1,1,1,1,1,24,0,1
81426,4,9,9,1,32,2,721,6,1
172727,2,7,7,1,38,2,8961,1,1
112583,2,5,6,1,38,2,1348,1,1
216964,9,1,1,2,85,2,3,0,2
25859,4,12,6,2,16,2,1,0,1
206853,16,0,4,2,85,3,10092,5,2
205269,40,1,1,2,85,2,147,0,2
112500,2,4,5,1,38,2,1348,0,1
48180,2,7,7,1,32,2,475,1,1
127507,4,76,51,1,20,2,1806,2,1
121781,2,6,6,1,64,2,582,5,1
132518,8,0,1,2,3,1,23,0,1
113877,2,5,5,1,20,2,168,1,1
212758,9,1,1,2,85,2,19,0,2
18410,13,8,5,2,11,2,1,0,1
103804,3,1,1,2,745,1,1,0,1
100949,4,48,30,1,85,2,582,4,1
93453,4,1,2,1,64,2,190,0,1
47525,2,5,5,1,9,2,582,1,1
184908,2,16,12,1,11,2,90,3,1
110748,3,1,1,2,745,1,1,0,1
47614,4,2,2,1,85,2,131,0,1
216836,9,1,1,2,85,2,20,0,2
92457,2,10,7,2,20,2,1,5,1
6391,4,2,2,1,16,2,9168,0,1
91920,4,2,2,1,58,2,12,0,1
17402,2,239,179,1,147,2,279,178,1
112566,8,0,2,2,58,1,86,20,1
179392,4,14,11,1,121,2,979,3,1
108132,5,6,7,1,64,2,9568,1,1
199916,4,38,24,1,41,2,169,16,1
205834,9,3,3,2,85,2,16,0,2
235443,4,2,2,1,87,2,8712,0,1
220406,7,16,8,2,18,2,1,0,1
209389,9,1,1,2,85,2,19,0,2
216997,69,1,1,2,85,2,19,0,2
208271,9,0,1,2,85,2,3138,0,2
220869,4,0,1,2,19,2,10149,0,2
235344,7,16,8,2,34,2,1,0,1
65424,4,4,5,1,41,2,9617,0,1
111916,2,5,5,1,64,2,168,0,1
108330,2,13,11,1,32,2,677,18,1
162659,3,0,1,1,1,1,1161,0,1
5485,3,1,1,1,1,1,24,0,1
131242,2,6,6,1,85,2,582,0,1
202156,8,0,1,2,20,1,23,0,1
217966,9,2,2,2,85,2,9,0,2
95714,3,1,1,1,1,1,24,0,1
120903,2,5,5,1,20,2,168,0,1
222921,25,2,1,2,19,2,87,0,2
143417,5,6,8,1,64,2,9568,1,1
216105,9,1,1,2,85,2,19,0,2
230879,2,58,32,1,147,2,2065,1,1
85618,2,5,5,1,20,2,168,3,1
205172,9,1,1,2,85,2,147,0,2
92248,2,6,6,1,9,2,582,1,1
145897,2,5,5,1,20,2,168,0,1
76219,2,134,82,1,34,2,2137,9,1
82371,2,6,6,1,38,2,8238,2,1
124122,2,20,14,1,64,2,168,2,1
203375,9,2,2,2,85,2,32,0,2
186654,4,1,2,1,32,2,8,0,1
93003,3,4,4,1,1,1,24,0,1
42488,4,5,5,1,16,2,8458,3,1
132691,3,1,1,1,1,1,24,1,1
42091,4,22,14,1,63,2,1950,1,1
207676,15,1,1,2,85,2,3,0,2
106849,4,62,37,1,17,2,168,2,1
26949,4,27,17,1,16,2,730,3,1
50360,2,13,10,1,18,2,341,2,1
71921,2,15,13,1,58,2,90,3,1
126869,4,15,11,1,64,2,3108,0,1
36634,3,1,1,1,1,1,24,1,1
213239,9,1,1,2,85,2,64,0,2
208728,10,1,2,2,85,2,64,0,2
222645,9,4,2,2,19,2,87,0,2
132870,3,1,1,1,1,1,24,0,1
74666,2,5,5,1,20,2,168,1,1
72704,2,13,10,1,17,2,357,0,1
266139,3,1,1,1,1,1,24,1,1
98628,2,3,5,1,22,2,845,0,1
218757,9,1,1,2,85,2,64,0,2
89490,3,1,1,1,1,1,24,0,1
227894,3,1,1,1,1,1,24,0,1
66648,2,5,5,1,20,2,168,0,1
105236,3,1,1,2,745,1,1,0,1
177341,2,4,5,1,38,2,8961,1,1
217699,36,1,1,2,85,2,64,0,2
139897,2,5,5,1,20,2,168,2,1
21148,4,0,6,1,147,2,113,67,1
126763,4,5,5,1,19,2,433,1,1
119708,21,30,16,2,3,2,1,0,1
103148,3,2,1,2,34,1,1,0,1
131388,5,192,121,1,19,2,170,7,1
104676,5,15,14,1,64,2,9568,5,1
40688,3,1,1,1,1,1,24,1,1
74465,8,0,1,2,18,1,52,60,1
96114,4,36,23,1,38,2,1348,4,1
14434,2,5,5,1,16,2,781,0,1
115985,8,0,1,2,5,1,52,0,1
217682,9,1,1,2,85,2,19,0,2
124507,7,2,1,2,20,2,1,0,1
124011,2,1,0,1,38,2,8961,1,1
207693,13,1,1,2,85,2,9,0,2
114879,3,1,1,1,1,1,24,0,1
1038,2,6,12,1,38,2,8047,178,1
152808,3,1,1,1,1,1,24,0,1
102998,4,5,5,1,9,2,582,1,1
96259,4,0,6,1,34,2,349,62,1
196340,2,25,17,1,11,2,90,2,1
93768,21,2,1,2,3,2,1,1,1
3549,4,0,6,1,147,2,2640,58,1
207302,9,1,1,2,85,2,22,0,2
214460,42,1,1,2,85,2,64,0,2
83620,4,5,5,1,20,2,288,1,1
102946,2,6,6,1,147,2,582,1,1
205046,9,1,1,2,85,2,147,0,2
199085,3,1,1,1,1,1,24,0,1
217425,9,1,1,2,85,2,9,0,2
5417,2,4,5,1,18,2,8117,0,1
216869,9,1,1,2,85,2,20,0,2
20844,3,1,1,1,1,1,24,0,1
21800,4,26,17,1,63,2,1950,2,1
122289,4,0,6,1,20,2,423,84,1
123907,2,11,11,1,19,2,263,47,1
252182,2,5,5,1,35,2,1429,0,1
205474,63,1,1,2,85,2,16,0,2
204246,53,1,1,2,85,2,147,0,2
324,4,6,6,1,41,2,1011,0,1
75646,2,5,5,1,20,2,168,0,1
98350,3,1,1,1,1,1,24,1,1
257129,4,2,1,2,32,2,1,0,1
68486,4,15,11,1,22,2,204,0,1
65388,4,10,8,1,38,2,8238,1,1
55517,3,1,1,1,1,1,24,1,1
