128182,4,1,2,1,147,2,137,0,1
134218,3,5,5,1,1,1,24,0,1
74344,2,7,7,1,121,2,8961,2,1
47920,2,6,6,1,11,2,33523,0,1
140966,9,4,4,2,19,2,35,0,2
46114,5,12,11,1,147,2,168,0,1
64102,3,1,1,1,1,1,24,0,1
95184,2,89,57,1,5,2,417,15,1
140381,15,1,1,2,19,2,58,0,2
196134,2,16,12,1,121,2,8961,1,1
188701,2,5,5,1,147,2,10355,1,1
169896,4,6,7,1,38,2,281,31,1
23464,13,94,72,2,11,2,1,0,1
76696,2,6,6,1,41,2,582,1,1
167023,3,0,1,1,1,1,24,0,1
139992,9,4,4,2,19,2,58,0,2
45722,3,1,1,1,1,1,24,0,1
54259,4,1,0,1,64,2,579,0,1
168388,3,4,2,2,58,1,1,2,1
145853,4,26,24,2,32,2,1,104,2
145156,4,8,16,2,20,2,1,60,2
140522,9,4,4,2,19,2,35,0,2
154268,2,6,6,1,11,2,331,0,1
115810,2,120,69,1,63,2,2419,41,1
58335,4,6,6,1,38,2,331,0,1
55426,4,1,2,1,11,2,185,0,1
28001,4,24,22,1,32,2,578,20,1
120236,2,5,5,1,147,2,10355,1,1
737,4,5,5,1,5,2,288,1,1
142054,4,4,6,2,22,2,1,3,2
12251,2,226,141,1,63,2,34150,152,1
144904,4,14,23,2,20,2,1,61,2
139949,9,3,3,2,19,2,58,0,2
71491,2,5,5,1,3,2,168,1,1
83760,3,1,1,1,1,1,24,0,1
41592,3,1,1,1,1,1,24,0,1
160561,1,1,1,1,121,1,4496,1,1
134712,2,19,18,1,121,2,1316,175,1
140455,9,1,1,2,19,2,58,0,2
146017,4,0,6,2,32,2,1,44,2
113555,4,4,5,1,85,2,2711,0,1
59043,4,2,4,1,121,2,2827,0,1
106492,4,5,5,1,20,2,960,3,1
141698,4,18,11,2,22,2,1,94,2
71624,3,1,1,1,1,1,24,0,1
129760,2,6,6,1,147,2,10355,0,1
85947,3,3,3,1,1,1,24,1,1
55489,2,6,6,1,38,2,331,0,1
95714,4,100,56,1,18,2,32138,8,1
91752,2,23,15,1,41,2,515,6,1
84958,3,12,6,2,16,1,1,5,1
141571,4,6,4,2,22,2,1,9,2
94656,2,6,6,1,147,2,10355,1,1
91630,5,23,18,1,32,2,31920,135,1
120191,2,5,5,1,147,2,10355,0,1
66754,3,1,1,1,1,1,24,1,1
140512,9,2,2,2,19,2,41,0,2
113758,2,19,13,1,41,2,582,2,1
102748,3,1,1,1,1,1,24,0,1
146189,4,6,9,2,32,2,1,0,2
86779,3,6,6,1,1,1,24,0,1
165511,4,5,5,1,63,2,6182,3,1
60270,2,20,13,1,11,2,33523,1,1
74816,2,7,9,1,3,2,1468,105,1
107917,2,4,5,1,64,2,8961,1,1
181358,2,4,5,1,121,2,8961,1,1
73925,4,5,5,1,22,2,34001,2,1
142000,4,4,8,2,22,2,1,9,2
51991,2,7,9,1,64,2,30369,10,1
77938,3,1,1,1,1,1,24,1,1
145999,4,4,6,2,32,2,1,0,2
53128,2,0,6,1,32,2,905,174,1
15540,2,5,5,1,147,2,168,0,1
145031,4,6,5,2,20,2,1,9,2
113713,2,9,12,1,35,2,1950,19,1
60837,2,4,5,1,16,2,379,15,1
139738,9,5,5,2,19,2,35,0,2
116816,4,4,4,1,41,2,180,2,1
145092,4,6,9,2,20,2,1,0,2
88960,3,3,3,1,1,1,24,0,1
141691,4,18,11,2,22,2,1,94,2
123613,13,8,4,2,41,2,1,0,1
153409,3,2,1,2,16,1,1,0,1
61173,3,2,1,2,85,1,1,0,1
51781,2,4,5,1,22,2,899,1,1
79837,2,4,5,1,85,2,2711,2,1
137884,3,3,3,1,1,1,24,0,1
139954,9,3,3,2,19,2,58,0,2
49650,3,1,1,1,1,1,24,0,1
93829,2,22,19,1,121,2,1950,10,1
3269,5,28,17,1,11,2,312,1,1
99884,4,14,13,1,147,2,61,11,1
20227,3,4,2,2,9,1,1,0,1
146133,4,12,10,2,32,2,1,10,2
109870,2,16,14,1,64,2,2279,31,1
27023,2,35,27,1,11,2,213,120,1
104839,4,6,6,1,32,2,2321,3,1
146452,4,0,16,2,32,2,1,11,2
51955,4,21,14,1,41,2,515,4,1
98815,4,45,32,1,38,2,337,11,1
145777,4,1,1,1,35,2,2999,0,2
125692,4,0,6,1,121,2,34205,84,1
51235,2,408,138,2,41,2,1,4,1
54322,3,1,1,1,1,1,24,0,1
142655,3,1,1,1,1,1,24,1,1
102736,2,6,6,1,41,2,582,1,1
150910,2,5,5,1,38,2,331,2,1
39371,13,60,38,2,11,2,1,0,1
109497,4,6,6,1,20,2,1502,2,1
