143392,4,14,15,2,41,2,1,103,2
145974,4,2,4,2,32,2,1,29,2
145998,4,2,4,2,32,2,1,31,2
167368,2,4,6,1,5,2,40,100,1
144058,3,1,1,1,1,1,24,0,1
40350,4,5,5,1,41,2,582,0,1
146181,4,6,9,2,32,2,1,0,2
141922,4,2,2,2,22,2,1,0,2
182081,3,1,1,1,1,1,8405,1,1
139607,5,0,1,2,19,2,2983,0,2
116421,4,176,112,1,121,2,2827,144,1
104012,2,21,19,1,85,2,515,13,1
69930,2,29,23,1,19,2,984,9,1
72471,13,108,52,2,22,2,1,0,1
29538,2,5,5,1,41,2,515,0,1
178244,4,13,12,1,41,2,204,100,1
73934,2,28,24,1,85,2,515,7,1
143300,4,24,16,2,41,2,1,94,2
146173,4,6,5,2,32,2,1,9,2
33534,4,6,6,1,121,2,582,1,1
141759,4,6,4,2,22,2,1,10,2
139978,9,4,4,2,19,2,58,0,2
123689,2,4,5,1,5,2,2403,0,1
171379,4,8,6,1,11,2,247,45,1
145084,4,4,6,2,20,2,1,0,2
138729,2,5,5,1,11,2,33291,1,1
82372,2,5,5,1,147,2,10355,1,1
45168,2,42,34,1,11,2,134,4,1
29970,4,18,13,1,3,2,10624,14,1
119173,3,1,1,1,1,1,24,0,1
139916,9,3,3,2,19,2,41,0,2
20626,2,4,5,1,121,2,8961,1,1
142751,3,1,1,1,1,1,24,17,1
25423,4,5,5,1,41,2,582,1,1
119341,4,230,178,1,17,2,721,24,1
152616,2,5,5,1,11,2,33291,0,1
112607,8,0,1,2,16,1,32,0,1
34377,2,6,6,1,121,2,582,1,1
144962,4,8,20,2,20,2,1,35,2
56166,2,5,5,1,20,2,141,3,1
27413,3,1,1,1,1,1,24,1,1
11815,2,86,59,1,5,2,33726,15,1
2333,3,1,1,1,1,1,24,0,1
102259,3,1,1,1,1,1,24,0,1
144914,4,8,18,2,20,2,1,38,2
139885,9,4,4,2,19,2,41,0,2
48692,4,15,11,1,11,2,249,70,1
142344,2,4,5,1,64,2,8961,1,1
129306,4,4,5,1,22,2,1337,0,1
125677,2,5,5,1,35,2,677,0,1
7548,4,76,52,1,22,2,12581,39,1
137096,4,6,6,4,2083,2,1,6,1
63444,4,5,5,1,41,2,582,0,1
140623,9,2,2,2,19,2,35,0,2
141970,4,2,4,2,22,2,1,9,2
53392,4,0,6,1,19,2,945,86,1
79911,2,4,6,1,32,2,316,100,1
146092,4,12,10,2,32,2,1,10,2
8849,2,4,4,1,9,2,114,1,1
150528,2,6,6,1,38,2,331,2,1
141878,4,2,2,2,22,2,1,0,2
142022,4,2,4,2,22,2,1,9,2
146448,4,0,4,2,32,2,1,15,2
94951,4,250,139,1,41,2,582,15,1
75938,4,0,6,1,41,2,1459,60,1
134792,7,16,8,2,19,2,1,0,1
80667,4,5,5,1,63,2,288,0,1
158922,3,0,1,1,1,1,428,0,1
138192,2,6,6,1,41,2,582,3,1
143521,4,4,8,2,41,2,1,3,2
92358,3,20,14,2,38,1,1,14,1
187034,2,6,6,1,41,2,582,1,1
95292,4,42,26,1,41,2,582,4,1
90816,4,23,15,1,11,2,33523,4,1
81863,4,30,21,1,35,2,730,3,1
122390,4,80,46,1,58,2,2303,1,1
81223,3,12,12,1,1,1,24,0,1
55670,9,0,15,1,19,2,33,93,2
141837,4,2,2,2,22,2,1,0,2
170518,2,4,5,1,121,2,8961,1,1
143431,4,4,8,2,41,2,1,3,2
129244,4,17,12,1,3,2,2711,3,1
46624,5,4,4,1,35,2,979,1,1
49696,2,6,6,1,38,2,331,1,1
113588,4,104,55,1,85,2,34335,2,1
69219,2,5,5,1,3,2,168,1,1
156674,2,210,136,1,38,2,2877,50,1
78130,4,78,49,1,22,2,349,53,1
52387,2,47,31,1,35,2,677,10,1
105421,4,8,10,1,121,2,8961,1,1
143256,4,12,10,2,41,2,1,10,2
64050,4,7,7,1,19,2,1810,12,1
11991,4,36,22,1,64,2,1348,6,1
31203,2,7,7,1,41,2,582,1,1
50650,4,1,2,1,38,2,1586,0,1
5821,2,5,5,1,147,2,10355,1,1
14417,4,225,146,1,22,2,33626,2,1
3818,2,24,18,1,32,2,32578,108,1
121659,2,6,8,1,121,2,1316,12,1
60350,3,0,1,1,1,1,2501,0,1
5390,2,20,13,1,147,2,168,1,1
139836,9,3,3,2,19,2,35,0,2
97289,4,44,32,1,38,2,2361,148,1
43125,4,4,5,1,17,2,688,0,1
141297,4,29,25,1,22,2,12242,4,1
114082,4,5,7,1,16,2,1213,12,1
137591,4,96,51,1,147,2,978,2,1
146155,4,6,12,2,32,2,1,27,2
5270,2,20,16,1,147,2,168,1,1
123982,3,1,1,1,1,1,24,1,1
120135,4,4,6,1,58,2,1051,102,1
105956,4,6,6,1,20,2,1502,2,1
156012,3,1,1,1,1,1,24,0,1
97137,2,28,17,1,11,2,1002,6,1
139347,4,1,2,1,11,2,165,0,1
139084,2,261,190,1,63,2,8668,27,1
114642,4,8,8,1,38,2,337,6,1
24570,3,1,1,1,1,1,24,0,1
38906,2,6,6,1,11,2,33523,1,1
33710,2,6,6,1,121,2,582,1,1
94475,4,6,6,1,3,2,1831,3,1
109554,3,1,1,1,1,1,24,0,1
27944,4,101,56,1,32,2,33474,7,1
168762,4,1,2,1,38,2,2890,0,1
91775,3,1,1,1,1,1,24,0,1
68187,2,5,7,1,58,2,185,101,1
45407,3,0,1,1,1,1,1029,0,1
9157,9,0,15,1,19,2,33,93,2
24187,2,6,6,1,11,2,33523,0,1
37647,4,1,2,1,16,2,1585,0,1
134585,2,70,42,1,63,2,34150,3,1
170477,2,5,5,1,41,2,582,1,1
116712,4,1,1,1,121,2,8961,1,1
23518,3,208,125,2,22,1,1,1034,1
93532,2,9,10,1,9,2,2298,102,1
3387,4,4,5,1,11,2,175,1,1
94757,4,6,6,1,3,2,168,2,1
143606,4,12,10,1,16,2,763,5,1
141174,9,1,1,2,19,2,22,0,2
137989,4,5,5,1,16,2,1242,2,1
