41662,5,12,11,1,3,2,782,20,1
107071,2,72,48,1,19,2,829,30,1
170225,2,4,5,1,63,2,8961,2,1
50389,2,7,7,1,121,2,582,1,1
45765,21,2,1,2,38,2,1,0,1
122402,4,4,5,1,63,2,8961,1,1
18550,10,0,1,2,17,1,148,0,1
131418,4,16,12,1,121,2,1629,4,1
64858,3,22,11,2,32,1,1,34,1
33649,2,50,32,1,3,2,10668,47,1
75180,3,1,1,1,1,1,24,60,1
86942,2,6,6,1,19,2,582,0,1
137021,2,9,7,1,11,2,515,3,1
23556,2,4,5,1,64,2,8961,5,1
13013,3,2,1,2,11,1,1,1,1
60946,2,5,5,1,41,2,582,1,1
37835,4,20,14,1,34,2,11221,7,1
10227,2,16,17,1,9,2,11985,178,1
141770,6,13,14,4,3008,2,1,5,2
80658,5,27,27,1,19,2,647,29,1
22376,2,5,6,1,63,2,1860,101,1
55236,4,0,1,1,11,2,31,91,1
122341,4,5,5,1,38,2,331,3,1
89478,3,1,1,1,1,1,24,0,1
27570,4,39,28,1,5,2,750,1,1
149163,6,11,10,4,3008,2,1,4,2
28475,3,1,1,1,1,1,24,1,1
138190,6,5,5,4,3008,2,1,0,2
123001,4,5,5,1,63,2,288,0,1
28883,4,27,26,1,32,2,578,21,1
117797,3,1,1,1,1,1,24,0,1
122266,4,62,41,1,16,2,763,15,1
129131,2,3,5,1,121,2,845,0,1
52759,2,19,14,1,22,2,33799,6,1
17198,3,1,1,1,1,1,24,0,1
24312,3,2,1,2,11,1,1,0,1
138560,6,11,10,4,3008,2,1,4,2
13254,3,2,1,2,121,1,1,0,1
124915,2,5,5,1,121,2,582,1,1
5825,4,21,17,1,18,2,249,17,1
53064,4,2,3,1,11,2,899,0,1
77005,4,6,8,1,64,2,281,14,1
141098,6,11,10,4,3008,2,1,4,2
146117,6,11,10,4,3008,2,1,5,2
10799,4,10,8,1,63,2,447,1,1
168425,4,5,5,1,63,2,288,2,1
31772,2,4,5,1,38,2,8961,1,1
154933,4,4,5,1,121,2,8961,1,1
60224,3,1,1,1,1,1,24,0,1
82778,2,4,5,1,38,2,8961,3,1
126130,4,11,11,1,121,2,582,3,1
8912,4,4,5,1,38,2,8961,0,1
124835,4,2,2,1,147,2,8346,0,1
124187,4,9,9,1,5,2,74,35,1
143901,6,11,10,4,3008,2,1,3,2
143618,4,258,159,1,19,2,11553,15,1
167115,2,4,5,1,121,2,8961,1,1
84078,3,1,1,1,1,1,24,1,1
143739,6,14,12,4,3008,2,1,5,2
143375,4,5,5,1,63,2,288,1,1
123732,2,4,5,1,121,2,8961,1,1
124894,4,6,6,1,41,2,582,1,1
106988,8,0,3,2,16,1,148,2,1
139450,4,0,6,1,121,2,8345,93,1
87976,2,111,78,1,147,2,10528,72,1
150620,3,1,1,1,1,1,24,1,1
138607,6,5,5,4,3008,2,1,0,2
49862,5,11,10,1,5,2,226,100,1
319,6,11,10,4,3008,2,1,4,2
146199,6,11,11,4,3008,2,1,3,2
140379,6,5,5,4,3008,2,1,0,2
53839,4,71,39,1,147,2,1518,176,1
90781,4,1,2,1,11,2,354,0,1
102370,2,4,5,1,121,2,8961,1,1
96517,2,4,7,1,9,2,68,100,1
27459,2,6,6,1,11,2,33523,1,1
138435,6,5,5,4,3008,2,1,0,2
59241,4,6,7,1,34,2,582,3,1
139060,6,9,8,4,3008,2,1,1,2
142545,6,11,10,4,3008,2,1,3,2
52612,3,1,2,1,1,1,24,25,1
1650,3,1,1,1,1,1,24,0,1
69683,3,0,1,1,1,1,668,0,1
81670,5,2,2,1,3,2,1953,20,1
120423,4,1,2,1,38,2,185,0,1
18873,4,0,6,1,20,2,829,78,1
141950,6,13,11,4,3008,2,1,3,2
123927,2,4,5,1,38,2,8961,1,1
112597,1,0,2,2,85,1,148,8348,1
